ID,DistrictsAndNeighbourhoods,Encoding_3,DistanceToSchool_64,Within3Km_65,Within5Km_66,Within10Km_67,DistanceToSchool_68,Within3Km_69,Within5Km_70,Within10Km_71,DistanceToSchool_72,Within3Km_73,Within5Km_74,Within10Km_75,DistanceToPublicGreenTotal_76,DistanceToParkOrPublicGarden_77,DistanceToRecreationalTerrain_78,DistanceToForest_79,DistanceToOpenNatTerrainTotal_80,DistanceToOpenDryNaturalTerrain_81,DistanceToOpenWetNaturalTerrain_82
9440,BU05460901,BU05460901,2.3,1.5,16.0,28.9,2.3,1.5,11.2,21.9,2.3,1.5,11.7,15.0,       .,       .,       .,       .,       .,       .,       .
9441,BU05460902,BU05460902,2.1,2.0,15.3,28.6,2.1,2.0,10.6,21.6,2.1,2.0,11.3,15.0,       .,       .,       .,       .,       .,       .,       .
9442,BU05460903,BU05460903,2.6,1.5,13.5,28.4,2.6,1.5,9.9,21.4,2.6,1.5,9.8,15.0,       .,       .,       .,       .,       .,       .,       .
9443,GM0547,GM0547,1.6,2.6,11.7,23.1,1.6,2.2,8.3,18.1,2.2,1.7,7.6,12.5,       .,       .,       .,       .,       .,       .,       .
9444,WK054700,WK054700,1.4,3.0,12.4,23.0,1.4,2.4,9.0,18.0,2.2,2.0,7.8,12.5,       .,       .,       .,       .,       .,       .,       .
9445,BU05470000,BU05470000,2.0,4.0,11.9,22.8,2.0,3.0,8.8,17.8,2.1,3.0,7.0,12.1,       .,       .,       .,       .,       .,       .,       .
9446,BU05470001,BU05470001,1.7,4.0,13.9,23.8,1.7,3.0,10.0,18.8,2.0,3.0,8.9,12.8,       .,       .,       .,       .,       .,       .,       .
9447,BU05470002,BU05470002,1.5,4.3,14.5,24.5,1.5,3.0,10.5,19.5,1.5,3.3,9.4,13.0,       .,       .,       .,       .,       .,       .,       .
9448,BU05470003,BU05470003,1.2,3.0,13.9,23.3,1.2,2.7,10.0,18.3,2.1,2.0,8.9,12.6,       .,       .,       .,       .,       .,       .,       .
9449,BU05470004,BU05470004,1.7,3.1,14.1,24.1,1.7,2.1,10.1,19.1,1.7,2.1,9.1,13.0,       .,       .,       .,       .,       .,       .,       .
9450,BU05470005,BU05470005,1.2,2.7,13.4,23.8,1.2,2.1,9.4,18.8,1.8,1.6,9.0,12.9,       .,       .,       .,       .,       .,       .,       .
9451,BU05470006,BU05470006,0.8,2.0,13.3,22.6,0.8,2.0,9.7,17.6,2.3,1.0,8.3,12.0,       .,       .,       .,       .,       .,       .,       .
9452,BU05470007,BU05470007,0.5,2.0,10.8,22.0,0.5,2.0,7.8,17.0,2.6,1.0,7.0,12.0,       .,       .,       .,       .,       .,       .,       .
9453,BU05470008,BU05470008,1.3,1.5,9.2,21.5,1.3,1.5,6.9,16.5,3.0,0.5,5.2,12.0,       .,       .,       .,       .,       .,       .,       .
9454,BU05470009,BU05470009,2.0,2.5,8.0,21.1,2.0,1.8,6.0,16.1,2.9,1.5,4.0,12.0,       .,       .,       .,       .,       .,       .,       .
9455,BU05470010,BU05470010,2.2,1.0,5.0,19.4,2.2,1.0,3.9,14.4,3.5,0.0,3.1,12.0,       .,       .,       .,       .,       .,       .,       .
9456,WK054701,WK054701,2.8,1.7,6.8,22.7,2.8,1.2,5.0,17.5,2.8,1.5,3.8,12.3,       .,       .,       .,       .,       .,       .,       .
9457,BU05470100,BU05470100,2.6,2.4,7.4,22.7,2.6,1.7,5.4,17.7,2.6,2.1,4.1,12.0,       .,       .,       .,       .,       .,       .,       .
9458,BU05470101,BU05470101,2.9,0.7,6.5,21.8,2.9,0.6,5.0,16.7,2.9,0.7,3.5,12.0,       .,       .,       .,       .,       .,       .,       .
9459,BU05470102,BU05470102,2.7,2.0,7.2,22.3,2.7,1.4,5.2,17.3,2.7,1.8,4.0,12.0,       .,       .,       .,       .,       .,       .,       .
9460,BU05470103,BU05470103,4.0,0.1,3.9,25.9,4.0,0.0,3.1,19.1,4.0,0.0,2.4,14.7,       .,       .,       .,       .,       .,       .,       .
9461,WK054702,WK054702,1.4,2.3,12.3,23.4,1.4,2.0,8.3,18.4,2.0,1.3,8.8,12.6,       .,       .,       .,       .,       .,       .,       .
9462,BU05470200,BU05470200,2.6,1.4,10.2,22.8,2.6,1.4,6.9,17.8,2.6,0.8,7.4,13.0,       .,       .,       .,       .,       .,       .,       .
9463,BU05470201,BU05470201,0.5,2.1,12.7,23.0,0.5,2.0,8.7,18.0,2.1,1.1,8.8,12.3,       .,       .,       .,       .,       .,       .,       .
9464,BU05470202,BU05470202,1.3,2.7,12.5,24.2,1.3,2.1,8.5,19.2,1.7,1.6,9.0,13.1,       .,       .,       .,       .,       .,       .,       .
9465,BU05470203,BU05470203,2.0,2.0,11.6,22.6,2.0,2.0,7.8,17.6,2.3,1.0,8.6,12.0,       .,       .,       .,       .,       .,       .,       .
9466,BU05470204,BU05470204,2.0,2.0,12.3,24.8,2.0,2.0,8.3,19.8,2.0,1.0,9.0,13.8,       .,       .,       .,       .,       .,       .,       .
9467,GM1916,GM1916,1.2,6.1,18.0,54.8,1.2,5.0,14.7,42.9,1.3,3.2,9.8,31.9,       .,       .,       .,       .,       .,       .,       .
9468,WK191601,WK191601,1.2,3.7,12.2,43.3,1.2,3.6,10.2,34.7,1.3,1.5,6.0,26.9,       .,       .,       .,       .,       .,       .,       .
9469,BU19160100,BU19160100,0.8,2.6,14.1,43.9,0.8,2.6,12.0,35.0,0.8,1.2,7.1,27.6,       .,       .,       .,       .,       .,       .,       .
9470,BU19160101,BU19160101,1.2,2.0,9.3,38.6,1.2,2.0,8.5,31.4,1.5,1.0,3.6,24.5,       .,       .,       .,       .,       .,       .,       .
9471,BU19160102,BU19160102,1.3,7.6,15.9,51.3,1.3,7.3,12.0,40.3,1.3,2.7,8.9,30.8,       .,       .,       .,       .,       .,       .,       .
9472,BU19160103,BU19160103,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9473,BU19160104,BU19160104,2.1,1.8,5.8,35.6,2.1,1.8,5.4,28.8,2.2,0.9,2.8,22.4,       .,       .,       .,       .,       .,       .,       .
9474,WK191602,WK191602,0.9,2.0,12.3,40.6,0.9,2.0,10.7,33.3,1.1,1.0,5.8,25.5,       .,       .,       .,       .,       .,       .,       .
9475,BU19160200,BU19160200,0.8,2.0,12.9,40.9,0.8,2.0,11.1,33.5,1.0,1.0,6.1,25.8,       .,       .,       .,       .,       .,       .,       .
9476,BU19160201,BU19160201,1.3,2.0,10.2,39.0,1.3,2.0,8.9,32.5,1.5,1.0,4.5,24.3,       .,       .,       .,       .,       .,       .,       .
9477,WK191603,WK191603,1.2,2.7,13.3,42.4,1.2,2.6,11.4,35.5,1.2,1.6,6.8,26.2,       .,       .,       .,       .,       .,       .,       .
9478,BU19160300,BU19160300,0.8,2.4,14.0,43.1,0.8,2.4,12.0,36.0,0.8,1.4,7.0,26.9,       .,       .,       .,       .,       .,       .,       .
9479,BU19160301,BU19160301,1.4,3.4,13.1,43.4,1.4,3.1,11.3,36.5,1.4,2.2,6.7,26.6,       .,       .,       .,       .,       .,       .,       .
9480,BU19160302,BU19160302,1.4,2.0,12.5,39.3,1.4,2.0,10.6,33.0,1.4,1.0,6.7,24.5,       .,       .,       .,       .,       .,       .,       .
9481,WK191604,WK191604,4.8,0.2,1.4,26.0,5.3,0.2,0.9,21.8,4.8,0.2,1.2,15.9,       .,       .,       .,       .,       .,       .,       .
9482,BU19160400,BU19160400,5.1,0.0,0.5,24.8,5.8,0.0,0.0,21.0,5.1,0.0,0.5,15.6,       .,       .,       .,       .,       .,       .,       .
9483,BU19160401,BU19160401,4.4,0.7,3.1,28.1,4.5,0.5,2.5,23.2,4.4,0.7,2.5,16.5,       .,       .,       .,       .,       .,       .,       .
9484,WK191605,WK191605,1.9,6.2,14.5,47.1,1.9,5.2,12.5,38.0,1.9,4.5,7.8,28.2,       .,       .,       .,       .,       .,       .,       .
9485,BU19160500,BU19160500,1.7,6.5,14.4,45.1,1.7,5.5,12.4,37.2,1.7,4.5,7.4,27.3,       .,       .,       .,       .,       .,       .,       .
9486,BU19160501,BU19160501,1.8,4.7,14.0,45.2,1.8,4.5,12.0,36.6,1.8,2.5,7.0,26.9,       .,       .,       .,       .,       .,       .,       .
9487,BU19160502,BU19160502,2.1,6.0,14.2,47.1,2.1,5.0,12.2,38.7,2.1,4.7,8.0,28.4,       .,       .,       .,       .,       .,       .,       .
9488,BU19160503,BU19160503,1.7,6.5,15.0,49.6,1.7,5.0,13.0,37.5,1.7,4.9,8.0,28.5,       .,       .,       .,       .,       .,       .,       .
9489,BU19160504,BU19160504,2.1,6.7,14.9,48.8,2.1,5.7,12.9,39.0,2.1,5.0,8.0,29.3,       .,       .,       .,       .,       .,       .,       .
9490,WK191606,WK191606,0.5,2.5,14.0,42.2,0.5,2.5,12.0,34.1,0.5,1.4,7.0,27.1,       .,       .,       .,       .,       .,       .,       .
9491,BU19160600,BU19160600,0.7,2.5,14.0,41.6,0.7,2.5,12.0,33.6,0.7,1.5,7.0,26.6,       .,       .,       .,       .,       .,       .,       .
9492,BU19160601,BU19160601,0.4,2.0,14.0,42.3,0.4,2.0,12.0,34.3,0.4,1.0,7.0,27.3,       .,       .,       .,       .,       .,       .,       .
9493,BU19160602,BU19160602,0.4,2.6,14.0,42.6,0.4,2.6,12.0,34.4,0.4,1.5,7.0,27.3,       .,       .,       .,       .,       .,       .,       .
9494,WK191607,WK191607,1.2,5.2,14.2,46.2,1.2,4.9,12.0,36.5,1.2,2.6,7.2,28.1,       .,       .,       .,       .,       .,       .,       .
9495,BU19160700,BU19160700,1.5,6.7,14.0,49.0,1.5,5.9,12.0,37.3,1.5,3.2,7.0,28.9,       .,       .,       .,       .,       .,       .,       .
9496,BU19160701,BU19160701,1.3,4.3,14.0,44.3,1.3,4.2,12.0,35.9,1.3,2.2,7.0,27.2,       .,       .,       .,       .,       .,       .,       .
9497,BU19160702,BU19160702,0.7,3.3,14.0,43.8,0.7,3.3,12.0,35.8,0.7,2.0,7.0,27.5,       .,       .,       .,       .,       .,       .,       .
9498,BU19160703,BU19160703,1.5,6.3,14.2,47.7,1.5,5.6,12.1,36.4,1.5,3.0,7.1,28.4,       .,       .,       .,       .,       .,       .,       .
9499,BU19160704,BU19160704,1.3,9.7,15.7,52.0,1.3,8.7,12.3,38.6,1.3,3.9,8.4,30.8,       .,       .,       .,       .,       .,       .,       .
9500,WK191608,WK191608,1.5,10.2,17.2,53.9,1.5,9.2,12.6,42.5,1.7,4.0,10.2,31.9,       .,       .,       .,       .,       .,       .,       .
9501,BU19160800,BU19160800,1.6,8.8,17.3,52.8,1.6,8.0,12.6,41.8,1.9,3.8,10.3,31.5,       .,       .,       .,       .,       .,       .,       .
9502,BU19160801,BU19160801,1.7,9.7,16.4,52.0,1.7,8.8,12.2,41.0,1.8,4.0,9.4,31.0,       .,       .,       .,       .,       .,       .,       .
9503,BU19160802,BU19160802,1.6,10.8,16.0,52.5,1.6,9.8,12.0,41.1,1.6,4.0,9.0,30.8,       .,       .,       .,       .,       .,       .,       .
9504,BU19160803,BU19160803,1.4,11.0,17.2,56.5,1.4,10.0,12.6,43.7,1.4,4.0,10.2,33.0,       .,       .,       .,       .,       .,       .,       .
9505,BU19160804,BU19160804,1.4,10.3,17.9,54.5,1.4,9.3,13.0,43.2,1.7,4.0,10.9,32.3,       .,       .,       .,       .,       .,       .,       .
9506,WK191609,WK191609,0.5,8.2,22.9,66.1,0.5,6.2,18.0,50.1,0.6,4.3,13.3,37.1,       .,       .,       .,       .,       .,       .,       .
9507,BU19160900,BU19160900,0.8,9.4,20.1,62.6,0.8,8.3,15.2,48.0,0.9,4.0,11.5,35.3,       .,       .,       .,       .,       .,       .,       .
9508,BU19160901,BU19160901,0.4,7.6,24.0,67.3,0.4,5.1,19.1,50.7,0.6,4.5,14.0,37.6,       .,       .,       .,       .,       .,       .,       .
9509,BU19160902,BU19160902,0.3,7.5,24.8,68.6,0.4,5.0,19.9,51.7,0.3,4.5,14.5,38.6,       .,       .,       .,       .,       .,       .,       .
9510,WK191610,WK191610,0.9,9.4,24.1,66.1,0.9,6.4,19.7,50.1,1.1,5.1,13.8,37.0,       .,       .,       .,       .,       .,       .,       .
9511,BU19161000,BU19161000,0.9,9.6,23.3,64.7,0.9,7.1,18.3,49.0,1.3,4.8,14.3,36.7,       .,       .,       .,       .,       .,       .,       .
9512,BU19161001,BU19161001,0.9,9.1,24.3,66.3,0.9,6.0,20.1,50.3,1.1,5.2,13.6,37.0,       .,       .,       .,       .,       .,       .,       .
9513,BU19161002,BU19161002,0.7,9.9,25.1,67.9,0.7,6.7,21.0,51.3,0.7,5.5,13.4,37.6,       .,       .,       .,       .,       .,       .,       .
9514,WK191611,WK191611,1.0,8.7,25.9,69.0,1.0,5.6,21.5,52.1,1.0,5.2,14.2,38.2,       .,       .,       .,       .,       .,       .,       .
9515,BU19161100,BU19161100,0.9,8.2,25.6,69.3,0.9,5.2,21.3,52.3,1.0,4.9,14.0,38.5,       .,       .,       .,       .,       .,       .,       .
9516,BU19161101,BU19161101,1.1,9.4,26.3,68.7,1.2,6.1,21.8,51.8,1.1,5.6,14.5,37.9,       .,       .,       .,       .,       .,       .,       .
9517,WK191612,WK191612,1.3,7.5,25.7,74.0,1.3,6.5,21.9,57.6,1.6,3.0,14.7,40.4,       .,       .,       .,       .,       .,       .,       .
9518,BU19161200,BU19161200,1.3,7.5,25.3,73.8,1.3,6.5,21.6,57.6,1.6,3.0,14.5,40.3,       .,       .,       .,       .,       .,       .,       .
9519,BU19161201,BU19161201,1.8,6.7,15.7,73.0,1.8,5.7,12.4,57.0,2.1,3.0,9.0,40.0,       .,       .,       .,       .,       .,       .,       .
9520,BU19161202,BU19161202,1.1,7.8,28.5,74.5,1.1,6.8,24.2,57.8,1.4,3.0,16.3,40.7,       .,       .,       .,       .,       .,       .,       .
9521,WK191613,WK191613,0.6,6.6,20.4,65.5,0.6,5.5,15.8,49.9,0.6,3.5,11.2,36.7,       .,       .,       .,       .,       .,       .,       .
9522,BU19161300,BU19161300,0.5,6.9,18.0,61.8,0.5,5.7,13.7,46.9,0.5,3.8,9.5,34.9,       .,       .,       .,       .,       .,       .,       .
9523,BU19161301,BU19161301,0.7,6.3,24.0,70.9,0.8,5.3,19.0,54.5,0.9,3.1,13.8,39.4,       .,       .,       .,       .,       .,       .,       .
9524,GM0995,GM0995,2.0,2.4,4.3,5.0,2.0,2.4,4.3,5.0,2.3,1.5,2.6,3.0,       .,       .,       .,       .,       .,       .,       .
9525,WK099501,WK099501,1.5,1.9,4.8,5.0,1.5,1.9,4.8,5.0,1.5,1.9,2.9,3.0,       .,       .,       .,       .,       .,       .,       .
9526,BU09950110,BU09950110,0.0,2.0,5.0,5.0,0.0,2.0,5.0,5.0,0.0,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9527,BU09950111,BU09950111,1.5,2.0,5.0,5.0,1.5,2.0,5.0,5.0,1.5,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9528,BU09950112,BU09950112,1.2,2.0,5.0,5.0,1.2,2.0,5.0,5.0,1.2,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9529,BU09950113,BU09950113,2.0,1.4,4.4,5.0,2.0,1.4,4.4,5.0,2.0,1.4,2.7,3.0,       .,       .,       .,       .,       .,       .,       .
9530,BU09950114,BU09950114,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9531,BU09950115,BU09950115,3.0,0.5,2.1,5.0,3.0,0.5,2.1,5.0,3.0,0.5,2.0,3.0,       .,       .,       .,       .,       .,       .,       .
9532,BU09950117,BU09950117,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9533,BU09950118,BU09950118,2.1,2.0,5.0,5.0,2.1,2.0,5.0,5.0,2.1,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9534,BU09950119,BU09950119,2.1,1.0,2.1,5.0,2.1,1.0,2.1,5.0,2.1,1.0,2.0,3.0,       .,       .,       .,       .,       .,       .,       .
9535,BU09950161,BU09950161,1.3,2.0,5.0,5.0,1.3,2.0,5.0,5.0,1.3,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9536,BU09950162,BU09950162,2.3,2.2,5.0,5.0,2.3,2.2,5.0,5.0,2.3,1.8,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9537,BU09950166,BU09950166,1.3,2.0,5.0,5.0,1.3,2.0,5.0,5.0,1.3,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9538,BU09950172,BU09950172,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9539,BU09950174,BU09950174,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9540,WK099502,WK099502,2.0,2.7,4.6,5.0,2.0,2.7,4.6,5.0,2.0,1.8,2.8,3.0,       .,       .,       .,       .,       .,       .,       .
9541,BU09950220,BU09950220,1.5,3.4,5.0,5.0,1.5,3.4,5.0,5.0,1.5,2.7,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9542,BU09950221,BU09950221,1.4,3.1,5.0,5.0,1.4,3.1,5.0,5.0,1.4,2.1,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9543,BU09950222,BU09950222,1.1,3.3,5.0,5.0,1.1,3.3,5.0,5.0,1.1,2.5,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9544,BU09950223,BU09950223,2.2,2.1,5.0,5.0,2.2,2.1,5.0,5.0,2.2,1.3,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9545,BU09950224,BU09950224,1.1,4.5,5.0,5.0,1.1,4.5,5.0,5.0,1.1,3.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9546,BU09950225,BU09950225,2.4,2.0,5.0,5.0,2.4,2.0,5.0,5.0,2.5,1.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9547,BU09950226,BU09950226,3.0,0.5,4.6,5.0,3.0,0.5,4.6,5.0,3.2,0.1,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9548,BU09950227,BU09950227,5.2,0.0,0.5,5.0,5.2,0.0,0.5,5.0,5.2,0.0,0.4,3.0,       .,       .,       .,       .,       .,       .,       .
9549,BU09950228,BU09950228,0.8,4.2,5.0,5.0,0.8,4.2,5.0,5.0,0.8,3.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9550,WK099503,WK099503,1.0,3.6,5.0,5.0,1.0,3.6,5.0,5.0,1.8,1.9,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9551,BU09950310,BU09950310,0.7,4.0,5.0,5.0,0.7,4.0,5.0,5.0,1.8,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9552,BU09950311,BU09950311,1.2,4.2,5.0,5.0,1.2,4.2,5.0,5.0,1.4,2.2,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9553,BU09950312,BU09950312,0.6,3.8,5.0,5.0,0.6,3.8,5.0,5.0,2.2,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9554,BU09950313,BU09950313,0.8,4.0,5.0,5.0,0.8,4.0,5.0,5.0,1.9,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9555,BU09950314,BU09950314,1.1,1.0,4.6,5.0,1.1,1.0,4.6,5.0,3.2,0.0,2.6,3.0,       .,       .,       .,       .,       .,       .,       .
9556,BU09950315,BU09950315,1.1,4.0,5.0,5.0,1.1,4.0,5.0,5.0,1.6,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9557,BU09950316,BU09950316,1.5,2.9,5.0,5.0,1.5,2.9,5.0,5.0,1.7,1.6,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9558,BU09950317,BU09950317,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9559,WK099504,WK099504,1.3,2.6,4.5,5.0,1.3,2.6,4.5,5.0,2.6,1.1,2.5,3.0,       .,       .,       .,       .,       .,       .,       .
9560,BU09950420,BU09950420,1.1,3.7,5.0,5.0,1.1,3.7,5.0,5.0,1.8,1.7,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9561,BU09950421,BU09950421,0.7,3.8,4.9,5.0,0.7,3.8,4.9,5.0,2.3,1.8,2.9,3.0,       .,       .,       .,       .,       .,       .,       .
9562,BU09950422,BU09950422,0.7,4.0,5.0,5.0,0.7,4.0,5.0,5.0,1.9,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9563,BU09950423,BU09950423,1.1,4.0,5.0,5.0,1.1,4.0,5.0,5.0,1.5,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9564,BU09950424,BU09950424,1.1,3.8,5.0,5.0,1.1,3.8,5.0,5.0,1.8,1.8,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9565,BU09950425,BU09950425,1.5,3.0,4.4,5.0,1.5,3.0,4.4,5.0,2.2,1.0,2.4,3.0,       .,       .,       .,       .,       .,       .,       .
9566,BU09950428,BU09950428,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
9567,BU09950431,BU09950431,1.1,1.5,4.2,5.0,1.1,1.5,4.2,5.0,3.0,0.5,2.2,3.0,       .,       .,       .,       .,       .,       .,       .
9568,BU09950432,BU09950432,1.8,1.7,4.0,5.0,1.8,1.7,4.0,5.0,2.9,0.7,2.0,3.0,       .,       .,       .,       .,       .,       .,       .
9569,BU09950433,BU09950433,2.2,1.0,4.0,5.0,2.2,1.0,4.0,5.0,4.1,0.0,2.0,3.0,       .,       .,       .,       .,       .,       .,       .
9570,BU09950434,BU09950434,2.2,1.0,4.0,5.0,2.2,1.0,4.0,5.0,3.6,0.0,2.0,3.0,       .,       .,       .,       .,       .,       .,       .
9571,WK099505,WK099505,1.8,3.2,5.0,5.0,1.8,3.2,5.0,5.0,1.9,2.4,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9572,BU09950521,BU09950521,1.5,3.9,5.0,5.0,1.5,3.9,5.0,5.0,1.5,3.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9573,BU09950522,BU09950522,1.7,3.0,5.0,5.0,1.7,3.0,5.0,5.0,1.7,2.5,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9574,BU09950523,BU09950523,2.1,2.0,4.9,5.0,2.1,2.0,4.9,5.0,2.1,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9575,BU09950524,BU09950524,1.3,4.4,5.0,5.0,1.3,4.4,5.0,5.0,1.3,3.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9576,BU09950525,BU09950525,1.9,3.4,5.0,5.0,1.9,3.4,5.0,5.0,1.9,2.4,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9577,BU09950526,BU09950526,2.5,2.1,5.0,5.0,2.5,2.1,5.0,5.0,2.6,1.4,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9578,BU09950527,BU09950527,2.4,3.0,5.0,5.0,2.4,3.0,5.0,5.0,2.4,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9579,BU09950528,BU09950528,2.0,2.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9580,WK099506,WK099506,3.0,0.8,3.6,5.0,3.0,0.8,3.6,5.0,3.1,0.7,2.5,3.0,       .,       .,       .,       .,       .,       .,       .
9581,BU09950611,BU09950611,0.8,2.0,4.9,5.0,0.8,2.0,4.9,5.0,0.8,2.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9582,BU09950612,BU09950612,1.5,1.6,4.1,5.0,1.5,1.6,4.1,5.0,1.5,1.6,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
9583,BU09950613,BU09950613,2.2,1.0,4.0,5.0,2.2,1.0,4.0,5.0,2.2,1.0,3.0,3.0,       .,       .,       .,       .,       .,       .,       .
